0	30	134	5	0.000000
0	30	134	6	0.000000
0	30	129	0	0.000000
0	30	128	5	0.000000
0	30	128	76	0.000000
0	30	128	6	0.000000
0	30	128	77	0.000000
0	30	111	0	0.000000
0	30	110	5	0.000000
0	30	110	76	0.000000
0	30	110	6	0.000000
0	30	110	77	0.000000
0	30	135	0	0.000000
0	30	100	5	0.000000
0	30	100	76	0.000000
0	30	100	6	0.000000
0	30	100	77	0.000000
0	30	101	0	0.000000
0	16	80	5	0.000000
0	16	80	76	0.000000
0	16	80	6	0.000000
0	16	133	0	0.000000
0	16	132	5	0.000000
0	16	121	0	0.000000
0	16	120	77	0.000000
0	16	81	0	0.000000
0	16	135	0	0.000000
0	16	86	5	0.000000
0	16	86	76	0.000000
0	16	86	6	0.000000
0	16	86	77	0.000000
0	16	87	0	0.000000
0	44	115	0	0.000000
0	26	97	0	0.000000
0	42	133	0	0.000000
0	42	132	5	0.000000
0	42	132	76	0.000000
0	42	132	6	0.000000
0	42	132	77	0.000000
0	42	121	0	0.000000
0	42	120	5	0.000000
0	42	120	76	0.000000
0	42	120	6	0.000000
0	42	120	77	0.000000
0	42	129	0	0.000000
0	42	128	76	0.000000
0	42	128	6	0.000000
0	42	128	77	0.000000
0	42	112	5	0.000000
0	42	112	76	0.000000
0	42	112	6	0.000000
0	42	112	77	0.000000
0	42	113	0	0.000000
0	54	133	0	0.000000
0	54	124	5	0.000000
0	54	124	76	0.000000
0	54	124	6	0.000000
0	54	124	77	0.000000
0	54	125	0	0.000000
0	54	123	0	0.000000
0	54	122	5	0.000000
0	54	122	76	0.000000
0	54	122	6	0.000000
0	54	122	77	0.000000
0	60	132	5	0.000000
0	60	132	6	0.000000
0	60	132	77	0.000000
0	60	129	0	0.000000
0	60	128	6	0.000000
0	60	128	77	0.000000
0	60	131	0	0.000000
0	60	130	5	0.000000
0	60	130	6	0.000000
0	60	130	77	0.000000
0	46	116	5	0.000000
0	46	116	76	0.000000
0	46	116	6	0.000000
0	46	117	0	0.000000
0	46	119	0	0.000000
0	32	103	0	0.000000
0	32	102	5	0.000000
0	32	102	76	0.000000
0	32	102	6	0.000000
0	32	102	77	0.000000
0	32	98	5	0.000000
0	32	98	77	0.000000
0	32	99	0	0.000000
0	56	133	0	0.000000
0	56	126	6	0.000000
0	56	127	0	0.000000
0	22	92	5	0.000000
0	22	92	6	0.000000
0	22	92	77	0.000000
0	22	93	0	0.000000
0	20	91	0	0.000000
0	34	104	76	0.000000
0	34	104	77	0.000000
0	34	105	0	0.000000
0	66	136	5	0.000000
0	66	136	76	0.000000
0	66	137	0	0.000000
0	38	109	0	0.000000
0	28	103	0	0.000000
0	28	102	5	0.000000
0	28	102	77	0.000000
0	28	98	5	0.000000
0	28	98	77	0.000000
0	28	99	0	0.000000
0	12	80	5	0.000000
0	12	80	76	0.000000
0	12	80	6	0.000000
0	12	80	77	0.000000
0	12	81	0	0.000000
0	12	83	0	0.000000
0	12	82	5	0.000000
0	12	82	6	0.000000
0	52	124	5	0.000000
0	52	124	6	0.000000
0	52	125	0	0.000000
0	52	123	0	0.000000
0	52	122	5	0.000000
0	52	122	6	0.000000
0	48	117	0	0.000000
0	48	119	0	0.000000
0	68	139	0	0.000000
0	36	107	0	0.000000
0	70	141	0	0.000000
